Key,Source,Context,Changes,English,French,German,Klingon,Spanish
hypo3Desc,buffs,Buff,KgNone,"B¾ CTPAØAETE OT ÕÜÚOTEPMÜÜ 3 CTEÚEHÜ. HAÑØÜTE OØEÆØÝ, CØEÅAÑTE ÝKP¾TÜE ÜÅÜ PAÒBEØÜTE KOCTËP, ÜÅÜ ÝMPËTE. CTPAØA¥ OT ÕÜÚOTEPMÜÜ, B¾ ÁÝØETE CÆÜÕATÓ ÁOÅÓ½E KAÅOPÜÑ.","Vous souffrez d'hypothermie de niveau 3. Trouvez des vêtements, un abri ou un feu de camp pour ne pas mourir. Vous brûlerez plus de calories en état d'hypothermie.","Du erleidest eine Unterkühlung im 3. Stadium. Finde Kleidung, einen Unterschlupf oder ein Lagerfeuer, oder du stirbst. Durch Unterkühlung verbrennst du mehr Kalorien.",,"Estás experimentando una hipotermia de nivel 3. Busca ropa, encuentra un refugio o enciende una fogata, o morirás. Quemas más calorías cuando tienes hipotermia."
hypo3Tooltip,buffs,Buff,KgNone,"B¾ CTPAØAETE OT ÕÜÚOTEPMÜÜ 3 CTEÚEHÜ. HAÑØÜTE OØEÆØÝ, CØEÅAÑTE ÝKP¾TÜE ÜÅÜ PAÒBEØÜTE KOCTËP, ÜÅÜ ÝMPËTE.","Vous souffrez d'hypothermie de niveau 3. Trouvez des vêtements, un abri ou un feu de camp pour ne pas mourir.","Du erleidest eine Unterkühlung im 3. Stadium. Finde Kleidung, einen Unterschlupf oder ein Lagerfeuer, oder du stirbst.",,"Estás experimentando una hipotermia de nivel 3. Busca ropa, encuentra un refugio o enciende una fogata, o morirás."
infection,buffs,Buff,KgNone,ÒAPAÆEHÜE,Infection,Infektion,,Infección
infection1,buffs,Buff,KgNone,ÒAPAÆEHÜE 1,Infection 1,Infektion 1,,Infección 1
infection1Desc,buffs,Buff,KgNone,"B¾ ÒAPAÆEH¾. ÜCÚOÅÓÒÝÑTE AHTÜÁÜOTÜKÜ, ÄTOÁ¾ B¾ÅEÄÜTÓ ÜH®EKÇÜ¶.",Vous avez une infection. Utilisez des antibiotiques pour soigner l'infection.,"Du bist infiziert. Benutze Antibiotika, um die Infektion zu heilen.",,Tienes una infección. Usa antibióticos para curar la infección.
infection1Tooltip,buffs,Buff,KgNone,"B¾ ÒAPAÆEH¾. ÜCÚOÅÓÒÝÑTE AHTÜÁÜOTÜKÜ, ÄTOÁ¾ B¾ÅEÄÜTÓ ÜH®EKÇÜ¶.",Vous avez une infection. Utilisez des antibiotiques pour soigner l'infection.,"Du bist infiziert. Benutze Antibiotika, um die Infektion zu heilen.",,Tienes una infección. Usa antibióticos para curar la infección.
infection2,buffs,Buff,KgNone,ÒAPAÆEHÜE 2,Infection 2,Infektion 2,,Infección 2
infection2Desc,buffs,Buff,KgNone,"ÜH®EKÇÜ¥ BHÝTPÜ BAC ÚPOÕPECCÜPÝET. ÜCÚOÅÓÒÝÑTE AHTÜÁÜOTÜKÜ, ÄTOÁ¾ B¾ÅEÄÜTÓ ÜH®EKÇÜ¶.",Votre infection se propage. Utilisez des antibiotiques pour soigner l'infection.,"Deine Infektion schreitet voran. Benutze Antibiotika, um die Infektion zu heilen.",,La infección está avanzando. Usa antibióticos para curar la infección.
infection2Tooltip,buffs,Buff,KgNone,"ÜH®EKÇÜ¥ BHÝTPÜ BAC ÚPOÕPECCÜPÝET. ÜCÚOÅÓÒÝÑTE AHTÜÁÜOTÜKÜ, ÄTOÁ¾ B¾ÅEÄÜTÓ ÜH®EKÇÜ¶.",Votre infection se propage. Utilisez des antibiotiques pour soigner l'infection.,"Deine Infektion schreitet voran. Benutze Antibiotika, um die Infektion zu heilen.",,La infección está avanzando. Usa antibióticos para curar la infección.
infection3,buffs,Buff,KgNone,ÒAPAÆEHÜE 3,Infection 3,Infektion 3,,Infección 3
infection3Desc,buffs,Buff,KgNone,"B¾ ÝMÜPAETE OT ÜH®EKÇÜÜ. ÜCÚOÅÓÒÝÑTE AHTÜÁÜOTÜKÜ, ÄTOÁ¾ B¾ÅEÄÜTÓ ÜH®EKÇÜ¶.",L'infection est en train de vous tuer. Utilisez des antibiotiques pour soigner l'infection.,"Du stirbst an einer Infektion. Benutze Antibiotika, um die Infektion zu heilen.",,Vas a morir a causa de la infección. Usa antibióticos para curar la infección.
infection3Tooltip,buffs,Buff,KgNone,"B¾ ÝMÜPAETE OT ÜH®EKÇÜÜ. ÜCÚOÅÓÒÝÑTE AHTÜÁÜOTÜKÜ, ÄTOÁ¾ B¾ÅEÄÜTÓ ÜH®EKÇÜ¶.",L'infection est en train de vous tuer. Utilisez des antibiotiques pour soigner l'infection.,"Du stirbst an einer Infektion. Benutze Antibiotika, um die Infektion zu heilen.",,Vas a morir a causa de la infección. Usa antibióticos para curar la infección.
infection4,buffs,Buff,KgNone,ÒAPAÆEHÜE 4,Infection 4,Infektion 4,,Infección 4
infection4Desc,buffs,Buff,KgNone,BA½E ÒAPAÆEHÜE ØOCTÜÕÅO CMEPTEÅÓHOÑ CTAØÜÜ.,Votre infection a atteint un niveau mortel.,Deine Infektion hat ihr tödliches Stadium erreicht.,,La infección llegó a la fase letal.
infection4Tooltip,buffs,Buff,KgNone,BA½E ÒAPAÆEHÜE ØOCTÜÕÅO CMEPTEÅÓHOÑ CTAØÜÜ.,Votre infection a atteint un niveau mortel.,Deine Infektion hat ihr tödliches Stadium erreicht.,,La infección llegó a la fase letal.
infectionDesc,buffs,Buff,KgNone,"B¾ ÒAPAÆEH¾. ÜCÚOÅÓÒÝÑTE AHTÜÁÜOTÜKÜ, MËØ ÜÅÜ TPAB¥H¾E AHTÜÁÜOTÜKÜ, ÄTOÁ¾ B¾ÅEÄÜTÓ ÜH®EKÇÜ¶. ECÅÜ HE ÅEÄÜTÓ, TO B¾ ÁÝØETE CTAHOBÜTÓC¥ CÅAÁEE Ü B KOHÇE KOHÇOB ÝMPËTE.","Vous avez une infection. Utilisez des antibiotiques, du miel ou des antibiotiques naturels pour soigner l'infection. Si vous ne la soignez pas, vous vous affaiblirez et vous finirez par mourir.","Du bist infiziert. Benutze Antibiotika, Honig oder natürliche Antibiotika, um die Infektion zu heilen. Wenn du sie nicht behandelst, wirst du schwächer werden und schließlich sterben.",,"Tienes una infección. Usa antibióticos, miel o antibióticos herbales para curar la infección. Si no se trata, te debilitarás cada vez más hasta morir."
infectionTooltip,buffs,Buff,KgNone,"B¾ ÒAPAÆEH¾. ÜCÚOÅÓÒÝÑTE AHTÜÁÜOTÜKÜ, MËØ ÜÅÜ TPAB¥H¾E AHTÜÁÜOTÜKÜ, ÄTOÁ¾ B¾ÅEÄÜTÓ ÜH®EKÇÜ¶.","Vous avez une infection. Utilisez des antibiotiques, du miel ou des antibiotiques naturels pour soigner l'infection.","Du bist infiziert. Benutze Antibiotika, Honig oder natürliche Antibiotika, um die Infektion zu heilen.",,"Tienes una infección. Usa antibióticos, miel o antibióticos herbales para curar la infección."
InstantSickDrunk,buffs,Buff,EnNone FrNone GrNone KgNone SpNone,,,,,
internalBleeding,buffs,Buff,KgNone,BHÝTPEHHEE KPOBOTEÄEHÜE,Hémorragie interne,Innere Blutung,,Hemorragia interna
internalBleedingDesc,buffs,Buff,KgNone,Ý BAC BHÝTPEHHEE KPOBOTEÄEHÜE. Better hope you find an emergency room in time.,Vous souffrez d'une hémorragie interne. Priez pour trouver les urgences à temps.,Du hast innere Blutungen. Hoffentlich findest du rechtzeitig eine Notfallaufnahme.,,Tienes una hemorragia interna. Será mejor que vayas a urgencias cuanto antes.
internalBleedingTooltip,buffs,Buff,KgNone,Ý BAC BHÝTPEHHEE KPOBOTEÄEHÜE. Better hope you find an emergency room in time.,Vous souffrez d'une hémorragie interne. Priez pour trouver les urgences à temps.,Du hast innere Blutungen. Hoffentlich findest du rechtzeitig eine Notfallaufnahme.,,Tienes una hemorragia interna. Será mejor que vayas a urgencias cuanto antes.
overheated,buffs,Buff,KgNone,ÚEPEÕPEB,Hyperthermie,Überhitzt,,Sobrecalentado
overheatedDesc,buffs,Buff,KgNone,"B¾ ÚEPEÕPEÅÜCÓ. OTØOXHÜTE, HAÑØÜTE BOØÝ ÜÅÜ ÝKP¾TÜE. KOÕØA B¾ ÚEPEÕPEÅÜCÓ, B¾ TEP¥ETE BÅAÕÝ Á¾CTPEE.","Vous souffrez d'hyperthermie. Reposez-vous, trouvez de l'eau ou abritez-vous. Lorsque vous avez chaud, vous vous déshydratez plus rapidement.","Du bist überhitzt. Ruhe dich aus, finde Wasser oder einen Unterschlupf. Wenn dir heiß ist, dehydrierst du schneller.",,Te estás sobrecalentando. Descansa y busca agua o un refugio. Te deshidratas más rápido cuando estás caliente.
overheatedTooltip,buffs,Buff,KgNone,"B¾ ÚEPEÕPEÅÜCÓ. OTØOXHÜTE, HAÑØÜTE BOØÝ ÜÅÜ ÝKP¾TÜE.","Vous souffrez d'hyperthermie. Reposez-vous, trouvez de l'eau ou abritez-vous.","Du bist überhitzt. Ruhe dich aus, finde Wasser oder einen Unterschlupf.",,Te estás sobrecalentando. Descansa y busca agua o un refugio.
painkillersBuffDesc,buffs,Buff,KeyTrunk FrNone GrNone KgNone SpNone,B¾ ÚPÜH¥ÅÜ OÁEÒÁOÅÜBA¶¼EE. B¾ TEÚEPÓ MEHÓ½E ÚOØBEPÆEH¾ OÕÅÝ½EHÜ¶.,,,,
painkillersBuffName,buffs,Buff,KeyTrunk FrNone GrNone KgNone SpNone,OÁEÒÁOÅÜBA¶¼EE,,,,
painkillersBuffTooltip,buffs,Buff,KeyTrunk KgNone,B¾ ÚPÜH¥ÅÜ OÁEÒÁOÅÜBA¶¼EE.,Vous avez pris des antidouleurs.,Du hast Schmerzmittel genommen.,,Tomaste analgésicos.
painKillersTooltip,buffs,Buff,KeyCon KgNone,B¾ ÚPÜH¥ÅÜ OÁEÒÁOÅÜBA¶¼EE.,Vous avez pris des antidouleurs.,Du hast Schmerzmittel genommen.,,Tomaste analgésicos.
radiation,buffs,Buff,KgNone,CMEPTEÅÓHA¥ PAØÜAÇÜ¥,Radiations mortelles,Tödliche Strahlung,,Radiación letal
radiationDesc,buffs,Buff,KgNone,B¾ BO½ÅÜ B ÒOHÝ CO CMEPTEÅÓHOÑ PAØÜAÇÜEÑ!,Vous pénétrez dans une zone de radiations mortelles !,Du hast eine Zone mit tödlicher Strahlung betreten!,,¡Has entrado en una zona de Radiación letal!
radiationTooltip,buffs,Buff,KgNone,B¾ BO½ÅÜ B ÒOHÝ CO CMEPTEÅÓHOÑ PAØÜAÇÜEÑ!,Vous pénétrez dans une zone de radiations mortelles !,Du hast eine Zone mit tödlicher Strahlung betreten!,,¡Has entrado en una zona de Radiación letal!
redTeaCooling,buffs,Buff,KgNone,OCBEÆA¶¼ÜÑ HAÚÜTOK,Boisson fraîche,Kühles Getränk,,Bebida fría
redTeaCoolingDesc,buffs,Buff,KgNone,B¾ OCBEÆÜÅÜCÓ.,Vous avez moins chaud.,Du fühlst dich kühler.,,Te sientes más fresco.
redTeaCoolingTooltip,buffs,Buff,KgNone,B¾ OCBEÆÜÅÜCÓ.,Vous avez moins chaud.,Du fühlst dich kühler.,,Te sientes más fresco.
shotgunWound,buffs,Buff,KgNone,OÁBETPEHH¾Ñ,Essoufflement,Harter Treffer,,Agitado
shotgunWoundDesc,buffs,Buff,KgNone,BETEP ÚPAKTÜÄECKÜ BAÅÜT BAC C HOÕ!,Ça vous a coupé le souffle !,Da bleibt dir aber die Luft weg!,,¡Eso te dejó sin aliento!
shotgunWoundTooltip,buffs,Buff,KgNone,ÝX! BETEP ÚPAKTÜÄECKÜ BAÅÜT BAC C HOÕ!,Aïe ! Ça vous a coupé le souffle !,Uff! Da bleibt dir aber die Luft weg!,,¡Uuf! ¡Eso te dejó sin aliento!
sickDrunk,buffs,Buff,KgNone,ÚEPEÚÜB½ÜÑ,Ivresse extrême,Sternhagelvoll,,Muy borracho
sickDrunkDesc,buffs,Buff,KgNone,"B¾ ÄPEÒB¾ÄAÑHO ÚÓ¥H¾. ÜMEET ØÅÜTEÅÓHOCTÓ Ù®®EKTA, HO B¾ HE B COCTO¥HÜÜ ÚOH¥TÓ ÙTO.","Vous êtes extrêmement ivre. Les effets ont une durée limitée, mais vous ne la connaissez pas.","Du bist extrem betrunken. Dies hält vielleicht eine gewisse Zeit an, aber du kannst nicht rauskriegen, wie lange.",,"Estás extremadamente borracho. Puede que solo sea durante un rato, pero no sabes cuánto durará."
sickDrunkTooltip,buffs,Buff,KgNone,B¾ ÄPEÒB¾ÄAÑHO ÚÓ¥H¾.,Vous êtes extrêmement ivre.,Du bist extrem betrunken.,,Estás extremadamente borracho.
sleeping,buffs,Buff,KgNone,OTØ¾X,Repos,Ausruhen,,Descansando
sleepingAwesome,buffs,Buff,KgNone,OTØ¾X,Repos,Ausruhen,,Descansando
sleepingAwesomeDesc,buffs,Buff,KgNone,B¾ OTØ¾XAETE. BO BPEM¥ OTØ¾XA ÒØOPOBÓE Ü B¾HOCÅÜBOCTÓ BOCCTAHABÅÜBA¶TC¥ Á¾CTPEE.,"Vous vous reposez. Lors du repos, la santé et l'endurance remontent plus rapidement.","Du ruhst dich aus. Gesundheit und Ausdauer erholen sich schneller, wenn du dich ausruhst.",,Estás descansando. Recuperas salud y resistencia con mayor rapidez cuando estás descansando.
sleepingAwesomeTooltip,buffs,Buff,KgNone,B¾ OTØ¾XAETE. BO BPEM¥ OTØ¾XA ÒØOPOBÓE Ü B¾HOCÅÜBOCTÓ BOCCTAHABÅÜBA¶TC¥ Á¾CTPEE.,"Vous vous reposez. Lors du repos, la santé et l'endurance remontent plus rapidement.","Du ruhst dich aus. Gesundheit und Ausdauer erholen sich schneller, wenn du dich ausruhst.",,Estás descansando. Recuperas salud y resistencia con mayor rapidez cuando estás descansando.
sleepingDesc,buffs,Buff,KgNone,B¾ OTØ¾XAETE. BO BPEM¥ OTØ¾XA ÒØOPOBÓE Ü B¾HOCÅÜBOCTÓ BOCCTAHABÅÜBA¶TC¥ Á¾CTPEE.,"Vous vous reposez. Lors du repos, la santé et l'endurance remontent plus rapidement.","Du ruhst dich aus. Gesundheit und Ausdauer erholen sich schneller, wenn du dich ausruhst.",,Estás descansando. Recuperas salud y resistencia con mayor rapidez cuando estás descansando.
sleepingTooltip,buffs,Buff,KgNone,B¾ OTØ¾XAETE. BO BPEM¥ OTØ¾XA ÒØOPOBÓE Ü B¾HOCÅÜBOCTÓ BOCCTAHABÅÜBA¶TC¥ Á¾CTPEE.,"Vous vous reposez. Lors du repos, la santé et l'endurance remontent plus rapidement.","Du ruhst dich aus. Gesundheit und Ausdauer erholen sich schneller, wenn du dich ausruhst.",,Estás descansando. Recuperas salud y resistencia con mayor rapidez cuando estás descansando.
smell,buffs,Buff,KgNone,B¾ ÚAXHETE,Odeur,Stinkende Last,,Emanando olor
smellDesc,buffs,Buff,KgNone,"B¾ HECËTE ÄTO-TO, ÄTO ÚAXHET Ü ÚPÜBÅEKAET ÒOMÁÜ. CÚP¥ÄÓTE ÙTO B KOHTEÑHEP.",Vous portez quelque chose dont l'odeur attire les zombies. Placez-le dans un espace de stockage.,"Du trägst etwas bei dir, das stinkt und Zombies anzieht. Bewahre es in einem Behälter auf.",,Llevas algo que emana un olor y atrae a los zombis. Guárdalo en un recipiente.
smellTooltip,buffs,Buff,KgNone,"B¾ HECËTE ÄTO-TO, ÄTO ÚAXHET Ü ÚPÜBÅEKAET ÒOMÁÜ. CÚP¥ÄÓTE ÙTO B KOHTEÑHEP.",Vous portez quelque chose dont l'odeur attire les zombies. Placez-le dans un espace de stockage.,"Du trägst etwas bei dir, das stinkt und Zombies anzieht. Bewahre es in einem Behälter auf.",,Llevas algo que emana un olor y atrae a los zombis. Guárdalo en un recipiente.
smelly,buffs,Buff,KgNone,BOH¶ÄÜÑ,Puanteur,Stinker,,Apestoso
smellyDesc,buffs,Buff,KgNone,OT BAC BOH¥ET.,Vous puez.,Du stinkst.,,Apestas.
smellyTooltip,buffs,Buff,KgNone,OT BAC BOH¥ET.,Vous puez.,Du stinkst.,,Apestas.
splintedLeg,buffs,Buff,KgNone,½ÜHA HA HOÕE,Jambe sous attelle,Geschientes Bein,,Pierna entablillada
splintedLegDesc,buffs,Buff,KgNone,"HA BA½Ý HOÕÝ HAÅOÆEHA ½ÜHA, ÜCÇEÅ¥¶¼A¥ EË CO BPEMEHEM. ÜÒÁEÕAÑTE ÚP¾ÆKOB C B¾COT¾, TAK KAK ½ÜHA HE ÒA¼Ü¼AET OT ÚOBTOPH¾X ÚOBPEÆØEHÜÑ HOÕ.",Votre jambe porte une attelle. Laissez-lui le temps de guérir. Évitez de sauter de haut car les attelles ne vous protègent pas contre de nouvelles blessures à la jambe.,"Dein Bein ist geschient. Gib ihm Zeit zum Heilen. Vermeide es, von Höhen herabzuspringen, denn Schienen schützen dein Bein nicht vor einer neuen Verletzung.",,Tu pierna está entablillada. Dale tiempo para que se cure. Evita saltar desde sitios altos ya que usar una tablilla no quiere decir que no te puedas volver a lastimar la pierna.
splintedLegTooltip,buffs,Buff,KgNone,"HA BA½Ý HOÕÝ HAÅOÆEHA ½ÜHA, ÜCÇEÅ¥¶¼A¥ EË CO BPEMEHEM.",Votre jambe porte une attelle. Laissez-lui le temps de guérir.,Dein Bein ist geschient. Gib ihm Zeit zum Heilen.,,Tu pierna está entablillada. Dale tiempo para que se cure.
sprainedLeg,buffs,Buff,KgNone,B¾BÜX HOÕÜ,Entorse à la jambe,Verstauchtes Bein,,Esguince
sprainedLegDesc,buffs,Buff,KgNone,"Ý BAC B¾BÜX HOÕÜ, ÜÒ-ÒA ÄEÕO B¾ ÒAMEØÅEH¾. ÄTOÁ¾ B¾ÅEÄÜTÓ EË, BAM HÝÆHO CØEÅATÓ Ü ÜCÚOÅÓÒOBATÓ ½ÜHÝ.",Vous souffrez d'une entorse à la jambe qui vous ralentit. Vous devriez fabriquer une attelle et la poser pour la soigner.,"Dein Bein ist verstaucht und macht dich langsamer. Du solltest eine Schiene fertigen und verwenden, damit es heilen kann.",,Tu esguince te está ralentizando. Deberías fabricar una tablilla y colocártela para que se cure.
sprainedLegTooltip,buffs,Buff,KgNone,"Ý BAC B¾BÜX HOÕÜ, BAM HÝÆHA ½ÜHA, ÄTOÁ¾ B¾ÅEÄÜTÓ EË Á¾CTPEE.",Vous souffrez d'une entorse à la jambe. Il vous faut une attelle pour la soigner plus vite.,"Dein Bein ist verstaucht. Du brauchst eine Schiene, damit es schneller heilt.",,Tienes un esguince. Necesitas una tablilla para que se cure más rápido.
steroids,buffs,Buff,KgNone,CTEPOÜØ¾,Stéroïdes,Steroide,,Esteroides
steroidsDesc,buffs,Buff,KgNone,ÝMEHÓ½AET OTËKÜ Ü ÚOØABÅ¥ET CÜMÚTOM¾ ÜH®EKÇÜÜ.,Réduit le gonflement et contient les symptômes de l'infection.,Verringert Schwellungen und unterdrückt die Symptome von Infektionen.,,Reducen la hinchazón y eliminan los síntomas de la infección.
steroidsTooltip,buffs,Buff,KgNone,ÝMEHÓ½AET OTËKÜ Ü ÚOØABÅ¥ET CÜMÚTOM¾ ÜH®EKÇÜÜ.,Réduit le gonflement et contient les symptômes de l'infection.,Verringert Schwellungen und unterdrückt die Symptome von Infektionen.,,Reducen la hinchazón y eliminan los síntomas de la infección.
stewWarming,buffs,Buff,KgNone,BKÝCHOE ÕOP¥ÄEE PAÕÝ,Un bon ragoût bien chaud,"Ein guter, warmer Eintopf",,Un rico estofado.
stewWarmingDesc,buffs,Buff,KgNone,"XOPO½A¥ BE¼Ó, ÄTOÁ¾ COÕPETÓ BAC B XOÅOØH¾E ÒÜMHÜE HOÄÜ.",Idéal pour se réchauffer lors des longues soirées d'hiver.,"Genau das Richtige, um dich in einer kalten Winternacht aufzuwärmen.",,Perfecto para calentarte en las frías noches invernales.
stewWarmingTooltip,buffs,Buff,KgNone,"Ü HA CEPØÇE, Ü HA ØÝ½E TEÚÅO. B¾ COÕPEBAETECÓ.","Votre cœur, votre âme et votre corps sont déjà réchauffés.","Dein Herz, deine Seele und der Rest von dir fühlen sich bereits wärmer.",,"Sientes más calidez en el corazón, alma y cuerpo."
stunned,buffs,Buff,KgNone,OÕÅÝ½EHÜE,Étourdissement,Gelähmt,,Aturdido
stunnedDesc,buffs,Buff,KgNone,B¾ OÕÅÝ½EH¾,Vous subissez un étourdissement.,Du bist gelähmt.,,Estás aturdido.
stunnedTooltip,buffs,Buff,KgNone,B¾ OÕÅÝ½EH¾,Vous subissez un étourdissement.,Du bist gelähmt.,,Estás aturdido.
thirsty,buffs,Buff,KgNone,ÆAÆØA,Soif,Durstig,,Sediento
thirsty2,buffs,Buff,KgNone,OÁEÒBOÆÜBAHÜE,Déshydratation,Dehydriert,,Deshidratado
thirsty2Desc,buffs,Buff,KgNone,B¾ OÄEHÓ XOTÜTE ÚÜTÓ. ÚPÜØËTC¥ B¾ÚÜTÓ OÄEHÓ MHOÕO ÆÜØKOCTÜ.,Vous avez très soif et devriez boire beaucoup.,Du bist sehr durstig und solltest viel Flüssigkeit trinken.,,Tienes mucha sed y deberías beber bastante líquidos.
thirsty2Tooltip,buffs,Buff,KgNone,B¾ OÄEHÓ XOTÜTE ÚÜTÓ. ÚPÜØËTC¥ B¾ÚÜTÓ OÄEHÓ MHOÕO ÆÜØKOCTÜ.,Vous avez très soif et devriez boire beaucoup.,Du bist sehr durstig und solltest viel Flüssigkeit trinken.,,Tienes mucha sed y deberías beber bastante líquidos.
thirstyDesc,buffs,Buff,KgNone,B¾ XOTÜTE ÚÜTÓ. B¾ÚEÑTE ÄTO-HÜÁÝØÓ.,Vous avez soif. Buvez.,Du bist durstig. Trinke Flüssigkeit.,,Tienes sed. Bebe líquidos.
thirstyTooltip,buffs,Buff,KgNone,B¾ XOTÜTE ÚÜTÓ. B¾ÚEÑTE ÄTO-HÜÁÝØÓ.,Vous avez soif. Buvez.,Du bist durstig. Trinke Flüssigkeit.,,Tienes sed. Bebe líquidos.
trapDamage1EffectDesc,buffs,Buff,KeyTrunk FrNone GrNone KgNone SpNone,B¾ ÚOÅÝÄAETE ÝPOH OT ÅOBÝ½KÜ. CKOPEE ÝÑØÜTE C HEË!,,,,
trapDamage1EffectName,buffs,Buff,KeyTrunk FrNone GrNone KgNone SpNone,ÝPOH OT ÅOBÝ½KÜ,,,,
trapDamage1EffectTooltip,buffs,Buff,KeyTrunk FrNone GrNone KgNone SpNone,B¾ ÚOÅÝÄAETE ÝPOH OT ÅOBÝ½KÜ!,,,,
warmByFire,buffs,Buff,KgNone,COÕPET¾Ñ OÕHËM,Chaleur du feu,Vom Feuer gewärmt,,El fuego te calienta
warmByFireDesc,buffs,Buff,KgNone,B¾ ÄÝBCTBÝETE TEÚÅO OT OÕH¥.,Le feu vous réchauffe.,Das Feuer wärmt dich.,,Estás calentito junto al fuego.
warmByFireTooltip,buffs,Buff,KgNone,B¾ ÄÝBCTBÝETE TEÚÅO OT OÕH¥.,Le feu vous réchauffe.,Das Feuer wärmt dich.,,Estás calentito junto al fuego.
wellness,buffs,Buff,KgNone,ÝÅÝÄ½EHÜE COCTO¥HÜ¥,Gain en bien-être,Erhalte Wohlbefinden,,Aumenta el bienestar
wellnessDesc,buffs,Buff,KgNone,B¾ BOCCTAHABÅÜBAETE ÒØOPOBÓE.,Votre santé s'améliore.,Du erhältst Gesundheit.,,Estás recobrando salud.
wellnessSmallGain,buffs,Buff,KgNone,XOPO½EE COCTO¥HÜE,Bien-être augmenté,Wohlbefinden hat sich verbessert,,Bienestar mejorado
wellnessSmallGainDesc,buffs,Buff,KgNone,BA½E COCTO¥HÜE ÝÅÝÄ½ÜÅOCÓ.,Votre bien-être a augmenté.,Dein Wohlbefinden hat sich verbessert.,,Tu bienestar ha mejorado.
wellnessSmallGainTooltip,buffs,Buff,KgNone,BA½E COCTO¥HÜE ÝÅÝÄ½ÜÅOCÓ.,Votre bien-être a augmenté.,Dein Wohlbefinden hat sich verbessert.,,Tu bienestar ha mejorado.
wellnessTooltip,buffs,Buff,KgNone,B¾ BOCCTAHABÅÜBAETE ÒØOPOBÓE.,Votre santé s'améliore.,Du erhältst Gesundheit.,,Estás recobrando salud.
wet,buffs,Buff,KgNone,C¾POCTÓ,Humidité,Nässe,,Mojado
wetDesc,buffs,Buff,KgNone,"B¾ HAMOKÅÜ, ÄTO ÝCKOPÜT BA½E ÒAMEPÒAHÜE HA XOÅOØE Ü OXÅAØÜT BAC, ECÅÜ BAM CTAHET ÆAPKO.","L'humidité va vous refroidir. Cela peut être une bonne chose, ou pas.","Du bist nass, wodurch dir kälter wird. Das kann eine gute Sache sein. Oder auch nicht.",,"Estás mojado, lo que te hace estar frío. Esto puede ser algo bueno, o todo lo contrario"
wetTooltip,buffs,Buff,KgNone,B¾ HAMOKÅÜ.,Vous êtes humide.,Du bist nass.,,Estás mojado.
yuccaJuiceCooling,buffs,Buff,KgNone,OCBEÆA¶¼ÜÑ HAÚÜTOK,Boisson fraîche,Kühles Getränk,,Bebida fría
yuccaJuiceCoolingDesc,buffs,Buff,KgNone,B¾ OCBEÆÜÅÜCÓ.,Vous avez moins chaud.,Du fühlst dich kühler.,,Te sientes más fresco.
yuccaJuiceCoolingTooltip,buffs,Buff,KgNone,B¾ OCBEÆÜÅÜCÓ.,Vous avez moins chaud.,Du fühlst dich kühler.,,Te sientes más fresco.
wellnessDecreased,buffs,Tooltip,KgNone,COCTO¥HÜE ({0}): MAKCÜMAÅÓH¾Ñ ÝPOBEHÓ ÒØOPOBÓ¥ Ü B¾HOCÅÜBOCTÜ ÚOHÜÒÜÅC¥ ØO {1},Bien-être ({0}) : santé et endurance maximales réduites de {1},Wohlbefinden ({0}): Obergrenze für maximale Gesundheit und Ausdauer ist auf {1} gesunken,,Bienestar ({0}): La salud máxima y el límite de resistencia se han reducido a {1}.
wellnessIncreased,buffs,Tooltip,KgNone,COCTO¥HÜE (+{0}): MAKCÜMAÅÓH¾Ñ ÝPOBEHÓ ÒØOPOBÓ¥ Ü B¾HOCÅÜBOCTÜ ÚOB¾CÜÅC¥ ØO {1},Bien-être (+{0}) : santé et endurance maximales augmentées de {1},Wohlbefinden (+{0}): Obergrenze für maximale Gesundheit und Ausdauer ist auf {1} gestiegen,,Bienestar (+{0}): La salud máxima y el límite de resistencia han aumentado a {1}.
animalBear,entityclasses,Entity,KgNone,MEØBEØÓ,Ours,Bär,,Oso
animalChicken,entityclasses,Entity,KgNone,KÝPÜÇA,Poulet,Huhn,,Pollo
animalPig,entityclasses,Entity,KgNone,CBÜHÓ¥,Porc,Schwein,,Cerdo
animalRabbit,entityclasses,Entity,KgNone,KPOÅÜK,Lapin,Hase,,Conejo
animalStag,entityclasses,Entity,KgNone,OÅEHÓ,Cerf,Hirsch,,Ciervo
burntzombie,entityclasses,Entity,KgNone,OÁÕOPEB½ÜÑ ÒOMÁÜ,Calciné,Brandopfer,,Víctima quemada
fatzombiecop,entityclasses,Entity,KgNone,ÒAPAÆËHH¾Ñ ÚOÅÜÇEÑCKÜÑ,Policier infecté,Infizierter Polizist,,Policía infectado
hornet,entityclasses,Entity,KgNone,½EP½EHÓ,Frelon,Hornisse,,Avispón
meleeBandit,entityclasses,Entity,KeyTrunk FrNone GrNone KgNone SpNone,ÁAHØÜT-BOÜH,,,,
rangedBandit,entityclasses,Entity,KeyTrunk FrNone GrNone KgNone SpNone,ÁAHØÜT-CTPEÅOK,,,,
sc_General,entityclasses,Entity,KgNone,¥¼ÜK C ÚPÜÚACAMÜ,Caisse de provisions,Vorratskiste,,Caja de suministros
snowzombie,entityclasses,Entity,KgNone,ÒAMËPÒ½ÜÑ ØPOBOCEK,Bûcheron gelé,Erfrorener Holzfäller,,Leñador congelado
