"Key","Source","Context","Changes","English"
"signShopPharmacyLit","blocks","Sign","GrChanged","ВЫВЕСКА АПТЕКИ (ОСВЕЩАЕМАЯ)"
"signShopPharmacyWall","blocks","Sign","GrChanged","ВЫВЕСКА АПТЕКИ (НАСТЕННАЯ)"
"signShopPharmacyWallLit","blocks","Sign","GrChanged","ВЫВЕСКА АПТЕКИ (НАСТЕННАЯ ОСВЕЩАЕМАЯ)"
"signShopToolStore","blocks","Sign","KgNone","ВЫВЕСКА ХОЗЯЙСТВЕННОГО МАГАЗИНА"
"signShopToolStoreLarge","blocks","Sign","KgNone","ВЫВЕСКА ХОЗЯЙСТВЕННОГО МАГАЗИНА (БОЛЬШАЯ)"
"signShopToolStoreLargeLit","blocks","Sign","GrChanged","ВЫВЕСКА ХОЗЯЙСТВЕННОГО МАГАЗИНА (БОЛЬШАЯ ОСВЕЩАЕМАЯ)"
"signShopToolStoreLargeWall","blocks","Sign","GrChanged","ВЫВЕСКА ХОЗЯЙСТВЕННОГО МАГАЗИНА (БОЛЬШАЯ НАСТЕННАЯ)"
"signShopToolStoreLargeWallLit","blocks","Sign","GrChanged","ВЫВЕСКА ХОЗЯЙСТВЕННОГО МАГАЗИНА (БОЛЬШАЯ НАСТЕННАЯ ОСВЕЩАЕМАЯ)"
"signShopToolStoreLit","blocks","Sign","GrChanged","ВЫВЕСКА ХОЗЯЙСТВЕННОГО МАГАЗИНА (ОСВЕЩАЕМАЯ)"
"signShopToolStoreWall","blocks","Sign","GrChanged","ВЫВЕСКА ХОЗЯЙСТВЕННОГО МАГАЗИНА (НАСТЕННАЯ)"
"signShopToolStoreWallLit","blocks","Sign","GrChanged","ВЫВЕСКА ХОЗЯЙСТВЕННОГО МАГАЗИНА (НАСТЕННАЯ ОСВЕЩАЕМАЯ)"
"signShopTraderJoel1x3Wall","blocks","Sign","New","ВЫВЕСКА ТОРГОВЦА ДЖОЭЛА 3х1М"
"signShopTraderJoel2x5Wall","blocks","Sign","New","ВЫВЕСКА ТОРГОВЦА ДЖОЭЛА 2х5М"
"signSpillwayLake","blocks","Sign","KgNone","ОЗЕРО «СПИЛЛВЕЙ»"
"signYardSign01","blocks","Sign","New","Дворовая вывеска: Сносится"
"sleeperAnimalDesc","blocks","SleeperSpawn","New","Спящие животные очень специфичны. Они случайно «используют» генератор назначенной группы, а тип именно тот, что вы разместили."
"sleeperBack","blocks","SleeperSpawn","New","Спящий (живой)"
"sleeperBearAnimal","blocks","SleeperSpawn","New","Спящий медведь"
"sleeperBoarAnimal","blocks","SleeperSpawn","New","Спящий кабан (живой)"
"sleeperGraceAnimal","blocks","SleeperSpawn","New","Спящее животное (живой)"
"sleeperGroupDesc","blocks","SleeperSpawn","New","ОБЫЧНО: 20-7% ПУСТО, ОМ 1-2, М 2-4, С 3-7, Б 4-9, ОБ 5-11.  РАЗМЕР ДОБЫЧИ: 0% ПУСТО, ОМ 1-2, М 3-4, С 5-7, Б 6-9, ОБ 8-11.  БРОШЕНЫЙ: 1, ВЫСОКИЙ ШАНС ЛОВУШКИ %"
"sleeperIdle","blocks","SleeperSpawn","New","Стоящий спящий"
"sleeperSideLeft","blocks","SleeperSpawn","New","Спящий на левом боку"
"sleeperSideRight","blocks","SleeperSpawn","New","Спящий на правом боку"
"sleeperSit","blocks","SleeperSpawn","New","СИДЯЩИЙ СПЯЩИЙ"
"sleeperSnakeAnimal","blocks","SleeperSpawn","New","Спящая змея (живой)"
"sleeperStomach","blocks","SleeperSpawn","New","Спящий на животе"
"sleeperVultureAnimal","blocks","SleeperSpawn","New","Спящий стервятник (зомби)"
"sleeperWolfAnimal","blocks","SleeperSpawn","New","Спящий волк (живой)"
"sleeperZombieBearAnimal","blocks","SleeperSpawn","New","Спящий зомби-медведь"
"sleeperZombieDogAnimal","blocks","SleeperSpawn","New","Спящая зомби-собака"
"air","blocks","Terrain","KgNone","ВОЗДУХ"
"terrainBlockGroupDesc","blocks","Terrain","New","БЛОК МЕСТНОСТИ ИЗ КРЕАТИВНОГО МЕНЮ."
"terrainFiller","blocks","Terrain","New","ЗАПОЛНИТЕЛЬ МЕСТНОСТИ (СТАЦИОНАР)"
"terrainFillerDesc","blocks","Terrain","New","Используется для постройки префабов. При встраивании в игровой мир этот блок бСТАЦИОНАРов будет заменён на текущий верхний слой грунта (например, desertGround)."
"terrAsphalt","blocks","Terrain","KgNone","Асфальт"
"terrAsphaltDesc","blocks","Terrain","KgNone","Асфальт производится в бетономешалке и является распространённым материалом для строительства или ремонта дорог."
"terrBedrock","blocks","Terrain","New","Коренная порода"
"terrBedrockDesc","blocks","Terrain","New","Неразрушимая"
"terrBurntForestGround","blocks","Terrain","KgNone","Грунт горельника"
"terrBurntForestGroundDesc","blocks","Terrain","KgNone","Восстановите недостающие фрагменты местности с помощью нужного оттенка сажи."
"terrConcrete","blocks","Terrain","New","Бетон (СТАЦИОНАР)"
"terrDesertGround","blocks","Terrain","KgNone","Грунт пустыни"
"terrDesertGroundDesc","blocks","Terrain","KgNone","Восстановите недостающие фрагменты местности с помощью нужного оттенка песка."
"terrDestroyedStone","blocks","Terrain","KgNone","Разрушенный камень"
"terrDestroyedStoneDesc","blocks","Terrain","New","Разрушенный камень можно быстро обработать, чтобы заделать им дыру, но он не очень стабильный."
"terrDestroyedWoodDebris","blocks","Terrain","KgNone","Древесный мусор (Грунт)"
"terrDirt","blocks","Terrain","KgNone","Почва"
"terrFertileDirt","blocks","Terrain","KgNone","Плодородная почва"
"terrFertileDirtDesc","blocks","Terrain","KgNone","Восстановите недостающие фрагменты местности. Со временем здесь начнёт расти трава."
"terrFertileFarmland","blocks","Terrain","KgNone","Плодородная вспаханная земля"
"terrFertileGrass","blocks","Terrain","KgNone","Обильная трава"
"terrForestGround","blocks","Terrain","KgNone","Грунт леса"
"terrForestGroundDesc","blocks","Terrain","KgNone","Восстановите недостающие фрагменты местности с помощью нужного оттенка зелени."
"terrGravel","blocks","Terrain","KgNone","Гравий"
"terrGravelDesc","blocks","Terrain","KgNone","Это гравий. Похож на камни. Только меньше."
"terrIce","blocks","Terrain","KgNone","Лёд"
"terrOreCoal","blocks","Terrain","KgNone","Угольная руда"
"terrOreCopper","blocks","Terrain","KgNone","Медная руда"
"terrOreDiamond","blocks","Terrain","New","Месторождение алмазов"
"terrOreGold","blocks","Terrain","New","Золотая руда"
"terrOreGravelPlusCoal","blocks","Terrain","New","Гравий + Уголь"
"terrOreGravelPlusIron","blocks","Terrain","New","Гравий + Железо"
"terrOreGravelPlusLead","blocks","Terrain","New","Гравий + Свинец"
"terrOreGravelPlusPotassium","blocks","Terrain","New","Гравий + Селитра"
"terrOreIron","blocks","Terrain","KgNone","Железная руда"
"terrOreLead","blocks","Terrain","KgNone","Свинцовая руда"
"terrOreOilDeposit","blocks","Terrain","KgNone","Месторождение нефти"
"terrOrePotassiumNitrate","blocks","Terrain","KgNone","Селитра"
"terrOreSandPlusCoal","blocks","Terrain","New","Песок + Уголь"
"terrOreSandPlusIron","blocks","Terrain","New","Песок + Железо"
"terrOreSandPlusLead","blocks","Terrain","New","Песок + Свинец"
"terrOreSandPlusOil","blocks","Terrain","New","Песок + Нефть"
"terrOreSandPlusPotassium","blocks","Terrain","New","Песок + Селитра"
"terrOreSilver","blocks","Terrain","New","Серебряная руда"
"terrSand","blocks","Terrain","KgNone","Песок"
"terrSandDesc","blocks","Terrain","KgNone","Как камни... Только намного меньше."
"terrSandStone","blocks","Terrain","KgNone","Песчаник"
"terrSidewalk","blocks","Terrain","New","Тротуар (Грунт)"
"terrSnow","blocks","Terrain","KgNone","Снег"
"terrSnowDesc","blocks","Terrain","GrChanged","Снег является ещё одним источником воды. Растопите его на костре, если у вас есть несколько пустых жестяных или стеклянных банок."
"terrStone","blocks","Terrain","KgNone","Камень"
"terrStoneDesc","blocks","Terrain","KgNone","Похож на камни. Только больше."
"terrWaterPOI","blocks","Terrain","KgNone","Блок воды (СТАЦИОНАР)"
"terrWaterPOIDesc","blocks","Terrain","New","Это блок воды, который должен использовать в СТАЦИОНАР."
"barbedFence","blocks","Trap","KgNone","ЗАГРАЖДЕНИЕ ИЗ КОЛЮЧЕЙ ПРОВОЛОКИ"
"barbedFenceDesc","blocks","Trap","EnChanged","ЗАГРАЖДЕНИЕ ИЗ КОЛЮЧЕЙ ПРОВОЛОКИ ДЕЛАЕТСЯ ИЗ ДРЕВЕСИНЫ И ЖЕЛЕЗА И МОЖЕТ ЗАМЕДЛИТЬ ВРАГОВ, ДЕЛАЯ ИХ ЛЁГКОЙ МИШЕНЬЮ. РАЗМЕСТИТЕ ЕГО, ИСПОЛЬЗУЯ КЛАВИШУ ВТОРИЧНОГО ДЕЙСТВИЯ."
"barbedWireSheet","blocks","Trap","KgNone","КОЛЮЧАЯ ПРОВОЛОКА"
"barbedWireSheetDesc","blocks","Trap","EnChanged","КОЛЮЧАЯ ПРОВОЛОКА, ИЗГОТОВЛЕННАЯ ИЗ ЖЕЛЕЗА, МОЖЕТ ЗАМЕДЛИТЬ ВРАГОВ, ДЕЛАЯ ИХ БОЛЕЕ УЯЗВИМЫМИ. РАЗМЕСТИТЕ ЕЁ, ИСПОЛЬЗУЯ КЛАВИШУ ВТОРИЧНОГО ДЕЙСТВИЯ."
"mineAirFilter","blocks","Trap","KgNone","МИНА ИЗ ВОЗДУШНОГО ФИЛЬТРА"
"mineAirFilterDesc","blocks","Trap","KgNone","РАЗМЕСТИТЕ МИНУ И ОСТОРОЖНО ОТОЙДИТЕ. ПРЕВРАЩАЕТ ЗОМБИ В ХОРОШИХ ЗОМБИ!"
"mineCandyTin","blocks","Trap","KgNone","МИНА ИЗ КОНСЕРВНОЙ БАНКИ"
"mineCandyTinDesc","blocks","Trap","KgNone","МИНА ИЗ БАНКИ ИЗ-ПОД КОНФЕТ. ГОНИТЕ СЛАДОСТИ ИЛИ ПЕНЯЙТЕ НА СЕБЯ!"
"mineCookingPot","blocks","Trap","New","МИНА ИЗ КАСТРЮЛИ"
"mineCookingPotDesc","blocks","Trap","New","ВЫ ЧУВСТВУЕТЕ, ЧТО ЭТОТ ВЫЖИВШИЙ ГОТОВИТ? ВЕРОЯТНО, НЕЗДОРОВУЮ ПИЩУ."
"mineHubcap","blocks","Trap","KgNone","МИНА ИЗ КОЛПАКА"
"mineHubcapDesc","blocks","Trap","KgNone","МИНА ИЗ КОЛПАКА. РАЗМЕСТИТЕ ЭТО НА ЗЕМЛЕ И НАЧИНАЙТЕ ВЕСЕЛИТЬСЯ."
"rScrapIronLogSpike5","blocks","Trap","New","УСИЛЕННОЕ ЛОМОМ ОСТРОЕ ПОЛЕНО"
"rScrapIronPlateMine","blocks","Trap","KgNone","МИНА «НАЖИМНАЯ ПЛАСТИНА»"
"rScrapIronPlateMineDesc","blocks","Trap","EnChanged","ПРИМИТИВНАЯ МИНА ИЗ НАЖИМНОЙ ПЛАСТИНЫ, СДЕЛАННАЯ ИЗ ЖЕЛЕЗА И ПОРОХА. ХОРОШО ПОДХОДИТ ДЛЯ ЗАМЕДЛЕНИЯ ИЛИ УБИЙСТВА БОЛЬШИНСТВА ВРАГОВ."
"rWoodLogSpike2","blocks","Trap","KgNone","УСИЛЕННОЕ ДЕРЕВОМ ОСТРОЕ ПОЛЕНО"
"rWoodMetalLogSpike3","blocks","Trap","KgNone","УСИЛЕННОЕ ЖЕЛЕЗОМ И ДЕРЕВОМ ОСТРОЕ ПОЛЕНО"
"scrapIronLogSpike4","blocks","Trap","New","ОСТРОЕ ПОЛЕНО ИЗ ЛОМА"
"steelLogSpike6","blocks","Trap","New","СТАЛЬНОЕ ОСТРОЕ ПОЛЕНО 6"
"tnt","blocks","Trap","EnChanged","ДИНАМИТ (БОЕПРИПАС)"
"tntDesc","blocks","Trap","KgNone","ДИНАМИТ МОЖНО СДЕЛАТЬ ИЗ БУМАГИ, РАСТИТЕЛЬНЫХ ВОЛОКОН И ПОРОХА. РАЗМЕСТИТЕ НА ЗЕМЛЕ И ПОДОЖГИТЕ ЕГО, НАНЕСЯ УДАР ПО НЕМУ."
"trapSpikesDamage1","blocks","Trap","KgNone","ПОВРЕЖДЁННЫЕ КОЛЬЯ 1"
"trapSpikesDamage2","blocks","Trap","KgNone","ПОВРЕЖДЁННЫЕ КОЛЬЯ 2"
"trapSpikesDamage3","blocks","Trap","KgNone","ПОВРЕЖДЁННЫЕ КОЛЬЯ 3"
"trapSpikesDamage4","blocks","Trap","KgNone","ПОВРЕЖДЁННЫЕ КОЛЬЯ 4"
"trapSpikesDamage5","blocks","Trap","KgNone","ПОВРЕЖДЁННЫЕ КОЛЬЯ 5"
"trapSpikesGroupDesc","blocks","Trap","New","Колья - ваша первая и самая ранняя линия обороны. Они замедляют и наносят урон врагам. Разместите их, используя клавишу вторичного действия."
"trapSpikesIronDmg0","blocks","Trap","New","Железные колья"
"trapSpikesIronDmg1","blocks","Trap","New","Железные колья 1"
"trapSpikesIronDmg2","blocks","Trap","New","Железные колья 2"
"trapSpikesNew","blocks","Trap","KgNone","ДЕРЕВЯННЫЕ КОЛЬЯ"
"trapSpikesNewDesc","blocks","Trap","KgNone","ДЕРЕВЯННЫЕ КОЛЬЯ МОГУТ ПОВРЕДИТЬ, ПОКАЛЕЧИТЬ И ДАЖЕ УБИТЬ БОЛЬШИНСТВО ВРАГОВ. РАЗМЕСТИТЕ ИХ, ИСПОЛЬЗУЯ КЛАВИШУ ВТОРИЧНОГО ДЕЙСТВИЯ."
"trapSpikesWoodDmg0","blocks","Trap","New","Деревянные колья"
"trapSpikesWoodDmg1","blocks","Trap","New","Деревянные колья 1"
"trapSpikesWoodDmg2","blocks","Trap","New","Деревянные колья 2"
"woodLogSpike1","blocks","Trap","KgNone","ОСТРОЕ ПОЛЕНО"
"woodLogSpike1Desc","blocks","Trap","EnChanged KgNone","ОСТРОЕ ПОЛЕНО МОЖЕТ ПОВРЕДИТЬ, ПОКАЛЕЧИТЬ И ДАЖЕ УБИТЬ БОЛЬШИНСТВО ВРАГОВ, А ТАКЖЕ ДЕЙСТВУЕТ ДОЛЬШЕ ДЕРЕВЯННЫХ КОЛЬЕВ. РАЗМЕСТИТЕ ЕГО, ИСПОЛЬЗУЯ КЛАВИШУ ВТОРИЧНОГО ДЕЙСТВИЯ. (УЛУЧШАЕТСЯ)"
"campfire","blocks","Workstation","KgNone","КОСТЁР"
"campfireDesc","blocks","Workstation","KgNone","ИСПОЛЬЗУЕТСЯ ДЛЯ ПРИГОТОВЛЕНИЯ ЕДЫ И СОГРЕВАНИЯ. ОТКРЫВАЕТ БОЛЬШЕ РЕЦЕПТОВ ПРИ ИСПОЛЬЗОВАНИИ КОСТРЮЛИ, ГРИЛЯ ИЛИ МЕНЗУРКИ."
"cementMixer","blocks","Workstation","KgNone","БЕТОНОМЕШАЛКА"
"cementMixerDesc","blocks","Workstation","EnChanged","ДЛЯ БЕТОНОМЕШАЛКИ ТРЕБУЕТСЯ ПРОЧНЫЙ ФУНДАМЕНТ; ПОМОЖЕТ ИЗГОТОВИТЬ ТАКИЕ МАТЕРИАЛЫ, КАК БЕТОН ИЛИ АСФАЛЬТ."
"chemistryStation","blocks","Workstation","New","ЛАБОРАТОРИЯ"
"chemistryStationDesc","blocks","Workstation","New","ИСПОЛЬЗУЯ НУЖНОЕ ОБОРУДОВАНИЕ, ВЫ СМОЖЕТЕ РАБОТАТЬ КУДА ЭФФЕКТИВНЕЕ, ЧЕМ НА КОСТРЕ."
"forge","blocks","Workstation","KgNone","КУЗНИЦА"
"forgeDesc","blocks","Workstation","EnChanged","ИСПОЛЬЗУЕТСЯ ДЛЯ ВЫПЛАВКИ ИНСТРУМЕНТОВ И ОРУЖИЯ ИЗ МЕТАЛЛОВ. ОТКРЫВАЕТ БОЛЬШЕ РЕЦЕПТОВ ПРИ ИСПОЛЬЗОВАНИИ НАКОВАЛЬНИ, ТИГЕЛЯ ИЛИ НАБОРА ИНСТРУМЕНТОВ."
"tableSaw","blocks","Workstation","New","Отрезной станок"
"tableSawDesc","blocks","Workstation","New","Создаёт мебель, продвинутые формы и украшения для вашей базы."
"workbench","blocks","Workstation","KgNone","ВЕРСТАК"
"workbenchDesc","blocks","Workstation","EnChanged","ВЕРСТАК ПОЗВОЛЯЕТ ВАМ ИЗГОТАВЛИВАТЬ ТАКИЕ ЖЕ ПРЕДМЕТЫ, КАКИЕ ВЫ МОЖЕТЕ ДЕЛАТЬ У СЕБЯ В РЮКЗАКЕ И УЛУЧШАТЬ ПРЕДМЕТЫ ВЫШЕ НА 100 ОЧКОВ КАЧЕСТВА, ЧЕМ ВАШ НАВЫК ИЗГОТОВЛЕНИЯ."
"alcoholPoisoning","buffs","Buff","KgNone","АЛКОГОЛЬНОЕ ОТРАВЛЕНИЕ"
"alcoholPoisoningDesc","buffs","Buff","EnChanged KgNone","У ВАС АЛКОГОЛЬНОЕ ОТРАВЛЕНИЕ. ИМЕЕТ ДЛИТЕЛЬНОСТЬ ЭФФЕКТА, НО ВАМ НЕ СТОИТ ВОЛНОВАТЬСЯ ОБ ЭТОМ."
"alcoholPoisoningTooltip","buffs","Buff","KgNone","У ВАС АЛКОГОЛЬНОЕ ОТРАВЛЕНИЕ."
"BDKWarning","buffs","Buff","New","КРОВОПОТЕРЯ"
"BDKWarningDesc","buffs","Buff","New","ВЫ ЧУВСТВУЕТЕ СЕБЯ СЛАБЫМ ИЗ-ЗА КРОВОПОТЕРИ."
"blockBurnEffectDesc","buffs","Buff","New","ГОРЯЧО! НЕ СТОЙТЕ ПРОСТО ТАК ЗДЕСЬ!"
"blockBurnEffectName","buffs","Buff","New","ГОРЯЧО!"
"blockBurnEffectTooltip","buffs","Buff","New","ГОРЯЧО! ГОРЯЧО! ГОРЯЧО! НЕ СТОЙТЕ ПРОСТО ТАК ЗДЕСЬ!"
"buffArmBrokenDesc","buffs","Buff","New","ВАША РУКА СЛОМАНА. ШИНА МОЖЕТ УСКОРИТЬ ИСЦЕЛЕНИЕ."
"buffArmBrokenName","buffs","Buff","New","СЛОМАНА РУКА"
"buffArmBrokenTooltip","buffs","Buff","New","ВАША РУКА СЛОМАНА. ШИНА МОЖЕТ УСКОРИТЬ ИСЦЕЛЕНИЕ."
"buffArmCastDesc","buffs","Buff","New","ВАША РУКА ЗАГИПСОВАНА И БУДЕТ БЫСТРЕЕ ЗАЖИВАТЬ."
"buffArmCastName","buffs","Buff","New","РУКА ЗАГИПСОВАНА"
"buffArmCastTooltip","buffs","Buff","New","ВАША РУКА ЗАГИПСОВАНА И БУДЕТ БЫСТРЕЕ ЗАЖИВАТЬ."
"buffArmSplintedDesc","buffs","Buff","New","НА ВАШЕЙ РУКЕ ШИНА, РУКЕ НУЖЕН ПОКОЙ ДЛЯ ИСЦЕЛЕНИЯ."
"buffArmSplintedName","buffs","Buff","New","НА РУКЕ ШИНА"
"buffArmSplintedTooltip","buffs","Buff","New","НА ВАШЕЙ РУКЕ ШИНА, РУКЕ НУЖЕН ПОКОЙ ДЛЯ ИСЦЕЛЕНИЯ."
"buffArmSprainedDesc","buffs","Buff","New","ВАША РУКА ВЫВИХНУТА."
"buffArmSprainedName","buffs","Buff","New","ВЫВИХ РУКИ"
"buffArmSprainedTooltip","buffs","Buff","New","ВАША РУКА ВЫВИХНУТА."
"buffArrowCriticalBleedoutDesc","buffs","Buff","KgNone","У ВАС СИЛЬНОЕ КРОВОТЕЧЕНИЕ. ИСПОЛЬЗУЙТЕ БИНТ, ЧТОБЫ ОСТАНОВИТЬ КРОВОТЕЧЕНИЕ."
"buffArrowCriticalBleedoutName","buffs","Buff","KgNone","КРОВОТЕЧЕНИЕ"
"buffArrowCriticalBleedoutTooltip","buffs","Buff","KgNone","У ВАС СИЛЬНОЕ КРОВОТЕЧЕНИЕ. ИСПОЛЬЗУЙТЕ БИНТ, ЧТОБЫ ОСТАНОВИТЬ КРОВОТЕЧЕНИЕ."
"buffBluePillDesc","buffs","Buff","New","ВЫ ВЫБРАЛИ ГОЛУБУЮ ТАБЛЕТКУ. ГОЛОД, БОЛЬШЕ НЕ БУДЕТ ВАС БЕСПОКОИТЬ. ИСПОЛЬЗУЙТЕ КРАСНУЮ ТАБЛЕТКУ ДЛЯ ОТМЕНЫ ЭФФЕКТА."
"buffBluePillName","buffs","Buff","New","СИНЯЯ ПИЛЮЛЯ"
"buffBluePillTooltip","buffs","Buff","New","ИСПОЛЬЗУЙТЕ КРАСНУЮ ТАБЛЕТКУ ДЛЯ ОТМЕНЫ ЭФФЕКТА."
"buffIsOnFireDesc","buffs","Buff","EnChanged","Вы горите.\nСтоя в воде или под дождём, есть вероятность потушить огонь.\nВы также можете использовать любую банку или консервную банку с водой, чтобы потушить огонь."
