"Key","Source","Context","Changes","English"
"sleeperSideRight","blocks","SleeperSpawn","New","Sleeper Right Side"
"sleeperSit","blocks","SleeperSpawn","New","Sleeper Sitting"
"sleeperSnakeAnimal","blocks","SleeperSpawn","New","Sleeper Snake (alive)"
"sleeperStomach","blocks","SleeperSpawn","New","Sleeper Stomach"
"sleeperCrawlerOnly","blocks","SleeperSpawn","New","Sleeper Crawler Only"
"sleeperCrawlerOnlyDesc","blocks","SleeperSpawn","New","When randomly selected this spawn block will always spawn a crawler no matter which volume it is in."
"sleeperVultureAnimal","blocks","SleeperSpawn","New","Sleeper Vulture (zombie)"
"sleeperWolfAnimal","blocks","SleeperSpawn","New","Sleeper Wolf (alive)"
"sleeperZombieBearAnimal","blocks","SleeperSpawn","New","Sleeper Zombie Bear"
"sleeperZombieDogAnimal","blocks","SleeperSpawn","New","Sleeper Zombie Dog"
"air","blocks","Terrain","KgNone","Air"
"terrainBlockGroupDesc","blocks","Terrain","New","A terrain block from the creative menu."
"terrainFiller","blocks","Terrain","New","Terrain Filler (POI)"
"terrainFillerDesc","blocks","Terrain","New","Used for building prefabs. When built into the game world this block will be replaced with the current biome's top terrain layer. (like desertGround)"
"terrAsphalt","blocks","Terrain","KgNone","Asphalt"
"terrAsphaltDesc","blocks","Terrain","KgNone","Asphalt is made in a cement mixer and is a common material for building or repairing roads."
"terrBedrock","blocks","Terrain","New","Bedrock"
"terrBedrockDesc","blocks","Terrain","New","Indestructible"
"terrBurntForestGround","blocks","Terrain","KgNone","Burnt Forest Ground"
"terrBurntForestGroundDesc","blocks","Terrain","KgNone","Replace missing pieces of terrain in the proper shade of soot."
"terrConcrete","blocks","Terrain","New","Concrete Terrain (POI)"
"terrDesertGround","blocks","Terrain","KgNone","Desert Ground"
"terrDesertGroundDesc","blocks","Terrain","KgNone","Replace missing pieces of terrain in the proper shade of sand."
"terrDestroyedStone","blocks","Terrain","KgNone","Destroyed Stone"
"terrDestroyedStoneDesc","blocks","Terrain","New","Destroyed stone can be crafted quickly to fill a hole but it is not very stable."
"terrDestroyedWoodDebris","blocks","Terrain","KgNone","Wood Debris (Terrain)"
"terrDirt","blocks","Terrain","KgNone","Dirt"
"terrFertileDirt","blocks","Terrain","KgNone","Fertile Dirt"
"terrFertileDirtDesc","blocks","Terrain","KgNone","Replace missing pieces of terrain. Eventually grass will start growing here."
"terrFertileFarmland","blocks","Terrain","KgNone","Fertile Farmland"
"terrFertileGrass","blocks","Terrain","KgNone","Fertile Grass"
"terrForestGround","blocks","Terrain","KgNone","Forest Ground"
"terrForestGroundDesc","blocks","Terrain","KgNone","Replace missing pieces of terrain in the proper shade of green."
"terrGravel","blocks","Terrain","KgNone","Gravel"
"terrGravelDesc","blocks","Terrain","KgNone","This is gravel. Like rocks. Only smaller."
"terrIce","blocks","Terrain","KgNone","Ice"
"terrOreCoal","blocks","Terrain","KgNone","Coal Ore"
"terrOreCopper","blocks","Terrain","KgNone","Copper Ore"
"terrOreDiamond","blocks","Terrain","New","Diamond Deposit"
"terrOreGold","blocks","Terrain","New","Gold Ore"
"terrOreGravelPlusCoal","blocks","Terrain","New","Gravel + Coal"
"terrOreGravelPlusIron","blocks","Terrain","New","Gravel + Iron"
"terrOreGravelPlusLead","blocks","Terrain","New","Gravel + Lead"
"terrOreGravelPlusPotassium","blocks","Terrain","New","Gravel + Potassium"
"terrOreIron","blocks","Terrain","KgNone","Iron Ore"
"terrOreLead","blocks","Terrain","KgNone","Lead Ore"
"terrOreOilDeposit","blocks","Terrain","KgNone","Oil Deposit"
"terrOrePotassiumNitrate","blocks","Terrain","KgNone","Potassium Nitrate"
"terrOreSandPlusCoal","blocks","Terrain","New","Sand + Coal"
"terrOreSandPlusIron","blocks","Terrain","New","Sand + Iron"
"terrOreSandPlusLead","blocks","Terrain","New","Sand + Lead"
"terrOreSandPlusOil","blocks","Terrain","New","Sand + Oil"
"terrOreSandPlusPotassium","blocks","Terrain","New","Sand + Potassium"
"terrOreSilver","blocks","Terrain","New","Silver Ore"
"terrSand","blocks","Terrain","KgNone","Sand"
"terrSandDesc","blocks","Terrain","KgNone","Like rocks... Only much smaller."
"terrSandStone","blocks","Terrain","KgNone","Sandstone"
"terrSidewalk","blocks","Terrain","New","Sidewalk (Terrain)"
"terrSnow","blocks","Terrain","KgNone","Snow"
"terrSnowDesc","blocks","Terrain","GrChanged","Snow is another source of water. Melt it at a campfire if you have some empty cans or jars."
"terrStone","blocks","Terrain","KgNone","Stone"
"terrStoneDesc","blocks","Terrain","KgNone","Like rocks. Only bigger."
"terrWaterPOI","blocks","Terrain","KgNone","Water Block (POI)"
"terrWaterPOIDesc","blocks","Terrain","New","This is the water block that should be used in POI."
"barbedFence","blocks","Trap","KgNone","Barbed Wire Fence"
"barbedFenceDesc","blocks","Trap","EnChanged","Barbed wire fences made from wood and iron can slow down enemies, making them easier to deal with. Place them by using the secondary action."
"barbedWireSheet","blocks","Trap","KgNone","Barbed Wire"
"barbedWireSheetDesc","blocks","Trap","EnChanged","Barbed wire made from iron can slow down enemies, making them easier to deal with. Place it by using the secondary action."
"mineAirFilter","blocks","Trap","KgNone","Air Filter Land Mine"
"mineAirFilterDesc","blocks","Trap","KgNone","Place mine and step back carefully. Turns zombies into good zombies!"
"mineCandyTin","blocks","Trap","KgNone","Tin Land Mine"
"mineCandyTinDesc","blocks","Trap","KgNone","A candy tin land mine. Trick or treat!"
"mineCookingPot","blocks","Trap","New","Cooking Pot Mine"
"mineCookingPotDesc","blocks","Trap","New","Can you smell what this survivor is cooking? It probably isn't healthy."
"mineHubcap","blocks","Trap","KgNone","Hubcap Land Mine"
"mineHubcapDesc","blocks","Trap","KgNone","A hubcap land mine. Place it on the ground and let the fun begin."
"rScrapIronLogSpike5","blocks","Trap","New","R Iron Log Spike 5"
"rScrapIronPlateMine","blocks","Trap","KgNone","Pressure Plate Mine"
"rScrapIronPlateMineDesc","blocks","Trap","EnChanged","A primitive pressure plate mine made of iron and gunpowder. Good for hobbling or killing most enemies."
"rWoodLogSpike2","blocks","Trap","KgNone","Reinforced Wood Log Spike 2"
"rWoodMetalLogSpike3","blocks","Trap","KgNone","Reinforced Wood Metal Log Spike 3"
"scrapIronLogSpike4","blocks","Trap","New","Iron Log Spike"
"steelLogSpike6","blocks","Trap","New","Steel Log Spike 6"
"tnt","blocks","Trap","EnChanged","Explosive Charge (Ammo)"
"tntDesc","blocks","Trap","EnChanged","Explosive Charges can be made from paper, plant fibers and gun powder. Place on the ground and ignite it by damaging it."
"trapSpikesDamage1","blocks","Trap","KgNone","Trap Spikes Damage 1"
"trapSpikesDamage2","blocks","Trap","KgNone","Trap Spikes Damage 2"
"trapSpikesDamage3","blocks","Trap","KgNone","Trap Spikes Damage 3"
"trapSpikesDamage4","blocks","Trap","KgNone","Trap Spikes Damage 4"
"trapSpikesDamage5","blocks","Trap","KgNone","Trap Spikes Damage 5"
"trapSpikesGroupDesc","blocks","Trap","New","Spike traps are your first and earliest line of defense. They slow down and damage enemies. Place them using the secondary action."
"trapSpikesIronDmg0","blocks","Trap","New","Iron Spikes Trap"
"trapSpikesIronDmg1","blocks","Trap","New","Iron Spikes Trap 1"
"trapSpikesIronDmg2","blocks","Trap","New","Iron Spikes Trap 2"
"trapSpikesNew","blocks","Trap","KgNone","Wood Spikes"
"trapSpikesNewDesc","blocks","Trap","KgNone","Wood spike traps can damage, cripple, even kill most enemies. Place them using the secondary action."
"trapSpikesWoodDmg0","blocks","Trap","New","Wood Spikes Trap"
"trapSpikesWoodDmg1","blocks","Trap","New","Wood Spikes Trap 1"
"trapSpikesWoodDmg2","blocks","Trap","New","Wood Spikes Trap 2"
"woodLogSpike1","blocks","Trap","KgNone","Wood Log Spike"
"woodLogSpike1Desc","blocks","Trap","EnChanged KgNone","Log spike traps can damage, cripple, even kill enemies and last longer than spike traps. Place them using the secondary action. (Upgradable)"
"campfire","blocks","Workstation","KgNone","Campfire"
"campfireDesc","blocks","Workstation","KgNone","Useful to cook food and warm up. Unlock more recipes by adding a cooking pot, cooking grill or beaker."
"cementMixer","blocks","Workstation","KgNone","Cement Mixer"
"cementMixerDesc","blocks","Workstation","EnChanged","A cement mixer will help you craft materials like concrete mix or asphalt and even fertilizer."
"chemistryStation","blocks","Workstation","New","Chemistry Station"
"chemistryStationDesc","blocks","Workstation","New","With the proper equipment you can work far more efficiently than on a campfire."
"forge","blocks","Workstation","KgNone","Forge"
"forgeDesc","blocks","Workstation","EnChanged","Used to smelt metals into tools and weapons. Unlock more recipes by adding an anvil, crucible or tool and die set."
"tableSaw","blocks","Workstation","New","Table Saw"
"tableSawDesc","blocks","Workstation","New","Create furniture, advanced shapes and decorations for your base."
"workbench","blocks","Workstation","KgNone","Workbench"
"workbenchDesc","blocks","Workstation","EnChanged","A workbench lets you craft items just like you do in your backpack and improve items for up to 100 quality points above your crafting skill."
"alcoholPoisoning","buffs","Buff","KgNone","Inebriated"
"alcoholPoisoningDesc","buffs","Buff","EnChanged KgNone","You have alcohol poisoning. There may be a duration but you're too sick to figure it out."
"alcoholPoisoningTooltip","buffs","Buff","KgNone","You have alcohol poisoning."
"BDKWarning","buffs","Buff","New","Blood Loss"
"BDKWarningDesc","buffs","Buff","New","You are feeling weak from the blood loss."
"blockBurnEffectDesc","buffs","Buff","New","This is hot! Do not just stand here!"
"blockBurnEffectName","buffs","Buff","New","Hot!"
"blockBurnEffectTooltip","buffs","Buff","New","Hot! Hot! Hot! Do not just stand here!"
"buffArmBrokenDesc","buffs","Buff","New","Your arm is broken. A splint could speed up healing."
"buffArmBrokenName","buffs","Buff","New","Broken Arm"
"buffArmBrokenTooltip","buffs","Buff","New","Your arm is broken. A splint could speed up healing."
"buffArmCastDesc","buffs","Buff","New","Your arm is in a cast and will now heal faster."
"buffArmCastName","buffs","Buff","New","Plaster Cast (Arm)"
"buffArmCastTooltip","buffs","Buff","New","Your arm is in a cast and will now heal faster."
"buffArmSplintedDesc","buffs","Buff","New","Your arm is splinted. Give it time to heal."
"buffArmSplintedName","buffs","Buff","New","Splinted Arm"
"buffArmSplintedTooltip","buffs","Buff","New","Your arm is splinted. Give it time to heal."
"buffArmSprainedDesc","buffs","Buff","New","Your arm is sprained."
"buffArmSprainedName","buffs","Buff","New","Sprained Arm"
"buffArmSprainedTooltip","buffs","Buff","New","Your arm is sprained."
"buffArrowCriticalBleedoutDesc","buffs","Buff","KgNone","You are bleeding profusely. Use a bandage to stop the bleeding."
"buffArrowCriticalBleedoutName","buffs","Buff","KgNone","Bleeding"
"buffArrowCriticalBleedoutTooltip","buffs","Buff","KgNone","You are bleeding profusely. Use a bandage to stop the bleeding."
"buffBluePillDesc","buffs","Buff","New","You chose the blue pill. Inconveniences like hunger won't bother you any more. Use the Red Pill to debuff."
"buffBluePillName","buffs","Buff","New","Blue Pill"
"buffBluePillTooltip","buffs","Buff","New","Use the Red Pill to debuff."
"buffIsOnFireDesc","buffs","Buff","EnChanged","You are on fire.\n\nStanding in water or being out in the rain has a chance to douse fire.\n\nYou can also use any jar or can of drink to extinguish the fire."
"buffIsOnFireName","buffs","Buff","KgNone","Burning"
"buffIsOnFireTooltip","buffs","Buff","EnChanged","You are on fire. Get into water or use a drink item to douse it."
"buffDrowning1Desc","buffs","Buff","KgNone","You cannot breathe here."
"buffDrowning1Name","buffs","Buff","KgNone","Cannot Breathe"
"buffDrowning1Tooltip","buffs","Buff","KgNone","You cannot breathe here."
"buffDrowning2Desc","buffs","Buff","KgNone","You are running out of air."
"buffDrowning2Name","buffs","Buff","KgNone","Cannot Breathe"
"buffDrowning2Tooltip","buffs","Buff","KgNone","You are running out of air!"
"buffDrowning3Desc","buffs","Buff","KgNone","You are drowning."
"buffDrowning3Name","buffs","Buff","KgNone","Drowning"
"buffDrowning3Tooltip","buffs","Buff","KgNone","You are drowning."
"buffDrugAntibioticsDesc","buffs","Buff","New","Antibiotics can cure infections, dysentery, food poisoning and pneumonia."
"buffDrugAntibioticsName","buffs","Buff","New","Antibiotics"
"buffDrugAntibioticsTooltip","buffs","Buff","New","You have taken antibiotics"
"buffDrugFortBitesDesc","buffs","Buff","New","You are jacked up on fort bites. Fortitude is enchanced two points and you only take half damage."
"buffDrugFortBitesTooltip","buffs","Buff","New","You feel invincible."
"buffDrugHerbalAntibioticsDesc","buffs","Buff","New","Herbal Antibiotics can cure infections, dysentery, food poisoning and pneumonia. They are less effective than regular Antibiotics but have fewer side effects."
"buffDrugHerbalAntibioticsName","buffs","Buff","New","Herbal Antibiotics"
"buffDrugHerbalAntibioticsTooltip","buffs","Buff","New","You have taken herbal antibiotics"
"buffDrugPainkillersDesc","buffs","Buff","EnChanged","You took painkillers. Stuns will affect you less now."
"buffDrugPainkillersName","buffs","Buff","New","Pain Killers"
"buffDrugPainkillersTooltip","buffs","Buff","New","You took painkillers."
"buffCoffeeName","buffs","Buff","New","Coffee"
"buffCoffeeDesc","buffs","Buff","New","Coffee keeps your stamina up and helps you stay warm for a limited time."
"buffCoffeeTooltip","buffs","Buff","New",""
"buffShamChowderName","buffs","Buff","New","Sham Chowder"
"buffShamChowderDesc","buffs","Buff","New","Sham Chowder increases your Fortitude and grows chest hair!"
"buffDrugRecogDesc","buffs","Buff","New","You are high on Recog. Perception is enhanced two points and ranged damage is x4."
"buffDrugRecogTooltip","buffs","Buff","New","Cocked, locked, and ready to rock!"
"buffDrugSteroidsDesc","buffs","Buff","KgNone","Reduces swelling and suppresses the symptoms of infection."
"buffDrugSteroidsName","buffs","Buff","KgNone","Steroids"
"buffDrugSteroidsTooltip","buffs","Buff","New","Suddenly your backpack feels really light."
"buffDrugSteroidsSideEffectName","buffs","Buff","New","Steroids Side Effects"
"buffDrugSteroidsSideEffectDesc","buffs","Buff","New","Side effects may include... wanting more of this drug."
"buffDrugRecogName","buffs","Buff","New","Recog"
"buffDrugRecogSideEffectName","buffs","Buff","New","Recog Side Effects"
"buffDrugRecogSideEffectDesc","buffs","Buff","New","Side effects may include... wanting more of this drug."
"buffDrugFortBitesName","buffs","Buff","New","Fort Bites"
"buffDrugFortBitesSideEffectName","buffs","Buff","New","Fort Bites Side Effects"
"buffDrugFortBitesSideEffectDesc","buffs","Buff","New","Side effects may include... wanting more of this drug."
"buffMagazineAttPerceptionName","buffs","Buff","New","Magazine Bonus: Perception"
"buffMagazineAttPerceptionDesc","buffs","Buff","New","You have read a magazine that increases a perk and the Perception attribute by 1 point."
"buffMagazineAttStrengthName","buffs","Buff","New","Magazine Bonus: Strength"
"buffMagazineAttStrengthDesc","buffs","Buff","New","You have read a magazine that increases a perk and the Strength attribute by 1 point."
"buffMagazineAttFortitudeName","buffs","Buff","New","Magazine Bonus: Fortitude"
"buffMagazineAttFortitudeDesc","buffs","Buff","New","You have read a magazine that increases a perk and the Fortitude attribute by 1 point."
